N,residual
5.5080000000e+00,-2.7093993715e-11
5.5120000000e+00,-2.7139290815e-11
5.5160000000e+00,-2.7129853919e-11
5.5200000000e+00,-2.7078672638e-11
5.5240000000e+00,-2.6998403513e-11
5.5280000000e+00,-2.7130075964e-11
5.5320000000e+00,-2.6803892439e-11
5.5360000000e+00,-2.6942337250e-11
5.5400000000e+00,-2.6876612047e-11
5.5440000000e+00,-2.7074453790e-11
5.5480000000e+00,-2.6866064928e-11
5.5520000000e+00,-2.7174262840e-11
5.5560000000e+00,-2.6875501824e-11
5.5600000000e+00,-2.6891600058e-11
5.5640000000e+00,-2.7008173475e-11
5.5680000000e+00,-2.7011171078e-11
5.5720000000e+00,-2.6686208798e-11
5.5760000000e+00,-2.7182478490e-11
5.5800000000e+00,-2.7149393844e-11
5.5840000000e+00,-2.7281399362e-11
5.5880000000e+00,-2.6909696693e-11
5.5920000000e+00,-2.6729396474e-11
5.5960000000e+00,-2.6753155247e-11
5.6000000000e+00,-2.6994295688e-11
5.6040000000e+00,-2.7010393922e-11
5.6080000000e+00,-2.6814772625e-11
5.6120000000e+00,-2.6875168757e-11
5.6160000000e+00,-2.6976865186e-11
5.6200000000e+00,-2.6905810913e-11
5.6240000000e+00,-2.7129409830e-11
5.6280000000e+00,-2.6978530521e-11
5.6320000000e+00,-2.7148283621e-11
5.6360000000e+00,-2.6741830972e-11
5.6400000000e+00,-2.6909363626e-11
5.6440000000e+00,-2.6981417101e-11
5.6480000000e+00,-2.7198354680e-11
5.6520000000e+00,-2.6663338204e-11
5.6560000000e+00,-2.7209012821e-11
5.6600000000e+00,-2.6801005859e-11
5.6640000000e+00,-2.6817215115e-11
5.6680000000e+00,-2.6815549781e-11
5.6720000000e+00,-2.7036040073e-11
5.6760000000e+00,-2.6809887643e-11
5.6800000000e+00,-2.6831870059e-11
5.6840000000e+00,-2.6887603255e-11
5.6880000000e+00,-2.6762703165e-11
5.6920000000e+00,-2.6924573682e-11
5.6960000000e+00,-2.6704416456e-11
5.7000000000e+00,-2.6569635381e-11
5.7040000000e+00,-2.6987967416e-11
5.7080000000e+00,-2.6835200728e-11
5.7120000000e+00,-2.7033819627e-11
5.7160000000e+00,-2.6687652088e-11
5.7200000000e+00,-2.6718516288e-11
5.7240000000e+00,-2.6912361228e-11
5.7280000000e+00,-2.7054802842e-11
5.7320000000e+00,-2.6703417255e-11
5.7360000000e+00,-2.7008395520e-11
5.7400000000e+00,-2.7072899478e-11
5.7440000000e+00,-2.6910251805e-11
5.7480000000e+00,-2.6760149652e-11
5.7520000000e+00,-2.6863289371e-11
5.7560000000e+00,-2.7005286896e-11
5.7600000000e+00,-2.6971092026e-11
5.7640000000e+00,-2.6774027440e-11
5.7680000000e+00,-2.6654456420e-11
5.7720000000e+00,-2.6625035510e-11
5.7760000000e+00,-2.6926127994e-11
5.7800000000e+00,-2.6888269389e-11
5.7840000000e+00,-2.6979196655e-11
5.7880000000e+00,-2.6984858792e-11
5.7920000000e+00,-2.6917579277e-11
5.7960000000e+00,-2.6562974043e-11
5.8000000000e+00,-2.6843527401e-11
5.8040000000e+00,-2.6862734259e-11
5.8080000000e+00,-2.6860624835e-11
5.8120000000e+00,-2.6850188739e-11
5.8160000000e+00,-2.7071789255e-11
5.8200000000e+00,-2.6855961899e-11
5.8240000000e+00,-2.6898150374e-11
5.8280000000e+00,-2.6528224062e-11
5.8320000000e+00,-2.6669333408e-11
5.8360000000e+00,-2.6879387605e-11
5.8400000000e+00,-2.6944002585e-11
5.8440000000e+00,-2.6875834891e-11
5.8480000000e+00,-2.6687874133e-11
5.8520000000e+00,-2.6620150528e-11
5.8560000000e+00,-2.6685653687e-11
5.8600000000e+00,-2.6897706285e-11
5.8640000000e+00,-2.7040925055e-11
5.8680000000e+00,-2.6901592065e-11
5.8720000000e+00,-2.6719404467e-11
5.8760000000e+00,-2.6962432287e-11
5.8800000000e+00,-2.6733504299e-11
5.8840000000e+00,-2.6728064206e-11
5.8880000000e+00,-2.6731394875e-11
5.8920000000e+00,-2.6983859591e-11
5.8960000000e+00,-2.6815993870e-11
5.9000000000e+00,-2.6695534672e-11
5.9040000000e+00,-2.6635471606e-11
5.9080000000e+00,-2.6875834891e-11
5.9120000000e+00,-2.6747493109e-11
5.9160000000e+00,-2.6490143412e-11
5.9200000000e+00,-2.6799562569e-11
5.9240000000e+00,-2.6778579354e-11
5.9280000000e+00,-2.6895263794e-11
5.9320000000e+00,-2.6934565689e-11
5.9360000000e+00,-2.6909474649e-11
5.9400000000e+00,-2.6605606607e-11
5.9440000000e+00,-2.6490365457e-11
5.9480000000e+00,-2.7031821226e-11
5.9520000000e+00,-2.6877722270e-11
5.9560000000e+00,-2.6951219034e-11
5.9600000000e+00,-2.6582847035e-11
5.9640000000e+00,-2.6694424449e-11
5.9680000000e+00,-2.6617152926e-11
5.9720000000e+00,-2.6818769427e-11
5.9760000000e+00,-2.6629476402e-11
5.9800000000e+00,-2.6744717552e-11
5.9840000000e+00,-2.6722069002e-11
5.9880000000e+00,-2.6802227104e-11
5.9920000000e+00,-2.6997848401e-11
5.9960000000e+00,-2.6639468409e-11
6.0000000000e+00,nan
