N,eps_H
3.4800000000e+00,2.1604866274e-05
3.4840000000e+00,2.1353979484e-05
3.4880000000e+00,2.1106045626e-05
3.4920000000e+00,2.0861029744e-05
3.4960000000e+00,2.0618897388e-05
3.5000000000e+00,2.0379614486e-05
3.5040000000e+00,2.0143147306e-05
3.5080000000e+00,1.9909462596e-05
3.5120000000e+00,1.9678527450e-05
3.5160000000e+00,1.9450309405e-05
3.5200000000e+00,1.9224776326e-05
3.5240000000e+00,1.9001896463e-05
3.5280000000e+00,1.8781638477e-05
3.5320000000e+00,1.8563971398e-05
3.5360000000e+00,1.8348864584e-05
3.5400000000e+00,1.8136287794e-05
3.5440000000e+00,1.7926211165e-05
3.5480000000e+00,1.7718605100e-05
3.5520000000e+00,1.7513440437e-05
3.5560000000e+00,1.7310688334e-05
3.5600000000e+00,1.7110320282e-05
3.5640000000e+00,1.6912308103e-05
3.5680000000e+00,1.6716623964e-05
3.5720000000e+00,1.6523240422e-05
3.5760000000e+00,1.6332130218e-05
3.5800000000e+00,1.6143266540e-05
3.5840000000e+00,1.5956622867e-05
3.5880000000e+00,1.5772172932e-05
3.5920000000e+00,1.5589890878e-05
3.5960000000e+00,1.5409751072e-05
3.6000000000e+00,1.5231728212e-05
3.6040000000e+00,1.5055797310e-05
3.6080000000e+00,1.4881933644e-05
3.6120000000e+00,1.4710112808e-05
3.6160000000e+00,1.4540310712e-05
3.6200000000e+00,1.4372503503e-05
3.6240000000e+00,1.4206667572e-05
3.6280000000e+00,1.4042779720e-05
3.6320000000e+00,1.3880816926e-05
3.6360000000e+00,1.3720756430e-05
3.6400000000e+00,1.3562575819e-05
3.6440000000e+00,1.3406252882e-05
3.6480000000e+00,1.3251765664e-05
3.6520000000e+00,1.3099092519e-05
3.6560000000e+00,1.2948212062e-05
3.6600000000e+00,1.2799103114e-05
3.6640000000e+00,1.2651744746e-05
3.6680000000e+00,1.2506116306e-05
3.6720000000e+00,1.2362197394e-05
3.6760000000e+00,1.2219967836e-05
3.6800000000e+00,1.2079407686e-05
3.6840000000e+00,1.1940497240e-05
3.6880000000e+00,1.1803217032e-05
3.6920000000e+00,1.1667547841e-05
3.6960000000e+00,1.1533470654e-05
3.7000000000e+00,1.1400966678e-05
3.7040000000e+00,1.1270017346e-05
3.7080000000e+00,1.1140604380e-05
3.7120000000e+00,1.1012709605e-05
3.7160000000e+00,1.0886315044e-05
3.7200000000e+00,1.0761403119e-05
3.7240000000e+00,1.0637956328e-05
3.7280000000e+00,1.0515957303e-05
3.7320000000e+00,1.0395389029e-05
3.7360000000e+00,1.0276234679e-05
3.7400000000e+00,1.0158477507e-05
3.7440000000e+00,1.0042101012e-05
3.7480000000e+00,9.9270889911e-06
3.7520000000e+00,9.8134253397e-06
3.7560000000e+00,9.7010941051e-06
3.7600000000e+00,9.5900796263e-06
3.7640000000e+00,9.4803663843e-06
3.7680000000e+00,9.3719389992e-06
3.7720000000e+00,9.2647823545e-06
3.7760000000e+00,9.1588814380e-06
3.7800000000e+00,9.0542214316e-06
3.7840000000e+00,8.9507877672e-06
3.7880000000e+00,8.8485659668e-06
3.7920000000e+00,8.7475417188e-06
3.7960000000e+00,8.6477009269e-06
3.8000000000e+00,8.5490296613e-06
3.8040000000e+00,8.4515141170e-06
3.8080000000e+00,8.3551406835e-06
3.8120000000e+00,8.2598959061e-06
3.8160000000e+00,8.1657664935e-06
3.8200000000e+00,8.0727392861e-06
3.8240000000e+00,7.9808012872e-06
3.8280000000e+00,7.8899396946e-06
3.8320000000e+00,7.8001418311e-06
3.8360000000e+00,7.7113951336e-06
3.8400000000e+00,7.6236872371e-06
3.8440000000e+00,7.5370059083e-06
3.8480000000e+00,7.4513390493e-06
3.8520000000e+00,7.3666747251e-06
3.8560000000e+00,7.2830011154e-06
3.8600000000e+00,7.2003065697e-06
3.8640000000e+00,7.1185795245e-06
3.8680000000e+00,7.0378086067e-06
3.8720000000e+00,6.9579825929e-06
3.8760000000e+00,6.8790903043e-06
3.8800000000e+00,6.8011207464e-06
3.8840000000e+00,6.7240631015e-06
3.8880000000e+00,6.6479066349e-06
3.8920000000e+00,6.5726406540e-06
3.8960000000e+00,6.4982547503e-06
3.9000000000e+00,6.4247386092e-06
3.9040000000e+00,6.3520818779e-06
3.9080000000e+00,6.2802744845e-06
3.9120000000e+00,6.2093065203e-06
3.9160000000e+00,6.1391679795e-06
3.9200000000e+00,6.0698491476e-06
3.9240000000e+00,6.0013404246e-06
3.9280000000e+00,5.9336322140e-06
3.9320000000e+00,5.8667151380e-06
3.9360000000e+00,5.8005798602e-06
3.9400000000e+00,5.7352172109e-06
3.9440000000e+00,5.6706180931e-06
3.9480000000e+00,5.6067735107e-06
3.9520000000e+00,5.5436746201e-06
3.9560000000e+00,5.4813125983e-06
3.9600000000e+00,5.4196788203e-06
3.9640000000e+00,5.3587647236e-06
3.9680000000e+00,5.2985618046e-06
3.9720000000e+00,5.2390617261e-06
3.9760000000e+00,5.1802562483e-06
3.9800000000e+00,5.1221371797e-06
3.9840000000e+00,5.0646964504e-06
3.9880000000e+00,5.0079260773e-06
3.9920000000e+00,4.9518181673e-06
3.9960000000e+00,4.8963649836e-06
4.0000000000e+00,4.8415588032e-06
4.0040000000e+00,4.7873919967e-06
4.0080000000e+00,4.7338570668e-06
4.0120000000e+00,4.6809466164e-06
4.0160000000e+00,4.6286532558e-06
4.0200000000e+00,4.5769697754e-06
4.0240000000e+00,4.5258889761e-06
4.0280000000e+00,4.4754037941e-06
4.0320000000e+00,4.4255072454e-06
4.0360000000e+00,4.3761923703e-06
4.0400000000e+00,4.3274523895e-06
4.0440000000e+00,4.2792805202e-06
4.0480000000e+00,4.2316700699e-06
4.0520000000e+00,4.1846144778e-06
4.0560000000e+00,4.1381072145e-06
4.0600000000e+00,4.0921418407e-06
4.0640000000e+00,4.0467119967e-06
4.0680000000e+00,4.0018113719e-06
4.0720000000e+00,3.9574337696e-06
4.0760000000e+00,3.9135730698e-06
4.0800000000e+00,3.8702231836e-06
4.0840000000e+00,3.8273780673e-06
4.0880000000e+00,3.7850318990e-06
4.0920000000e+00,3.7431787392e-06
4.0960000000e+00,3.7018127973e-06
4.1000000000e+00,3.6609284181e-06
4.1040000000e+00,3.6205199012e-06
4.1080000000e+00,3.5805816714e-06
4.1120000000e+00,3.5411082087e-06
4.1160000000e+00,3.5020940627e-06
4.1200000000e+00,3.4635338417e-06
4.1240000000e+00,3.4254222098e-06
4.1280000000e+00,3.3877539385e-06
4.1320000000e+00,3.3505238271e-06
4.1360000000e+00,3.3137266611e-06
4.1400000000e+00,3.2773574306e-06
4.1440000000e+00,3.2414111256e-06
4.1480000000e+00,3.2058827190e-06
4.1520000000e+00,3.1707673639e-06
4.1560000000e+00,3.1360602275e-06
4.1600000000e+00,3.1017564489e-06
4.1640000000e+00,3.0678513931e-06
4.1680000000e+00,3.0343403380e-06
4.1720000000e+00,3.0012186139e-06
4.1760000000e+00,2.9684817521e-06
4.1800000000e+00,2.9361251867e-06
4.1840000000e+00,2.9041444943e-06
4.1880000000e+00,2.8725352375e-06
4.1920000000e+00,2.8412930203e-06
4.1960000000e+00,2.8104136345e-06
4.2000000000e+00,2.7798928021e-06
4.2040000000e+00,2.7497262939e-06
4.2080000000e+00,2.7199099639e-06
4.2120000000e+00,2.6904397009e-06
4.2160000000e+00,2.6613114767e-06
4.2200000000e+00,2.6325212669e-06
4.2240000000e+00,2.6040651475e-06
4.2280000000e+00,2.5759391668e-06
4.2320000000e+00,2.5481394356e-06
4.2360000000e+00,2.5206621998e-06
4.2400000000e+00,2.4935036293e-06
4.2440000000e+00,2.4666600186e-06
4.2480000000e+00,2.4401276728e-06
4.2520000000e+00,2.4139029491e-06
4.2560000000e+00,2.3879822633e-06
4.2600000000e+00,2.3623620213e-06
4.2640000000e+00,2.3370387119e-06
4.2680000000e+00,2.3120088656e-06
4.2720000000e+00,2.2872690617e-06
4.2760000000e+00,2.2628159242e-06
4.2800000000e+00,2.2386460637e-06
4.2840000000e+00,2.2147561424e-06
4.2880000000e+00,2.1911429372e-06
4.2920000000e+00,2.1678031766e-06
4.2960000000e+00,2.1447336719e-06
4.3000000000e+00,2.1219313043e-06
4.3040000000e+00,2.0993928644e-06
4.3080000000e+00,2.0771153374e-06
4.3120000000e+00,2.0550956319e-06
4.3160000000e+00,2.0333307260e-06
4.3200000000e+00,2.0118177055e-06
4.3240000000e+00,1.9905535484e-06
4.3280000000e+00,1.9695353820e-06
4.3320000000e+00,1.9487603198e-06
4.3360000000e+00,1.9282255341e-06
4.3400000000e+00,1.9079282147e-06
4.3440000000e+00,1.8878655583e-06
4.3480000000e+00,1.8680348553e-06
4.3520000000e+00,1.8484333959e-06
4.3560000000e+00,1.8290584672e-06
4.3600000000e+00,1.8099074461e-06
4.3640000000e+00,1.7909777168e-06
4.3680000000e+00,1.7722666841e-06
4.3720000000e+00,1.7537718222e-06
4.3760000000e+00,1.7354905534e-06
4.3800000000e+00,1.7174204281e-06
4.3840000000e+00,1.6995589727e-06
4.3880000000e+00,1.6819037413e-06
4.3920000000e+00,1.6644523225e-06
4.3960000000e+00,1.6472023467e-06
4.4000000000e+00,1.6301514756e-06
4.4040000000e+00,1.6132973325e-06
4.4080000000e+00,1.5966376728e-06
4.4120000000e+00,1.5801702100e-06
4.4160000000e+00,1.5638926924e-06
4.4200000000e+00,1.5478029206e-06
4.4240000000e+00,1.5318987051e-06
4.4280000000e+00,1.5161778430e-06
4.4320000000e+00,1.5006382213e-06
4.4360000000e+00,1.4852777584e-06
4.4400000000e+00,1.4700943241e-06
4.4440000000e+00,1.4550858331e-06
4.4480000000e+00,1.4402502906e-06
4.4520000000e+00,1.4255856738e-06
4.4560000000e+00,1.4110899636e-06
4.4600000000e+00,1.3967612102e-06
4.4640000000e+00,1.3825974671e-06
4.4680000000e+00,1.3685968123e-06
4.4720000000e+00,1.3547573272e-06
4.4760000000e+00,1.3410771348e-06
4.4800000000e+00,1.3275544032e-06
4.4840000000e+00,1.3141872694e-06
4.4880000000e+00,1.3009739432e-06
4.4920000000e+00,1.2879126238e-06
4.4960000000e+00,1.2750015349e-06
4.5000000000e+00,1.2622389141e-06
4.5040000000e+00,1.2496230509e-06
4.5080000000e+00,1.2371522695e-06
4.5120000000e+00,1.2248248180e-06
4.5160000000e+00,1.2126390378e-06
4.5200000000e+00,1.2005932915e-06
4.5240000000e+00,1.1886859587e-06
4.5280000000e+00,1.1769154470e-06
4.5320000000e+00,1.1652801155e-06
4.5360000000e+00,1.1537784061e-06
4.5400000000e+00,1.1424087856e-06
4.5440000000e+00,1.1311696753e-06
4.5480000000e+00,1.1200595902e-06
4.5520000000e+00,1.1090770316e-06
4.5560000000e+00,1.0982205041e-06
4.5600000000e+00,1.0874885333e-06
4.5640000000e+00,1.0768796792e-06
4.5680000000e+00,1.0663924986e-06
4.5720000000e+00,1.0560255934e-06
4.5760000000e+00,1.0457775722e-06
4.5800000000e+00,1.0356470091e-06
4.5840000000e+00,1.0256325997e-06
4.5880000000e+00,1.0157329491e-06
4.5920000000e+00,1.0059467426e-06
4.5960000000e+00,9.9627266159e-07
4.6000000000e+00,9.8670936005e-07
4.6040000000e+00,9.7725559936e-07
4.6080000000e+00,9.6791010623e-07
4.6120000000e+00,9.5867161432e-07
4.6160000000e+00,9.4953885033e-07
4.6200000000e+00,9.4051062424e-07
4.6240000000e+00,9.3158573217e-07
4.6280000000e+00,9.2276293204e-07
4.6320000000e+00,9.1404104424e-07
4.6360000000e+00,9.0541894468e-07
4.6400000000e+00,8.9689540864e-07
4.6440000000e+00,8.8846929813e-07
4.6480000000e+00,8.8013957233e-07
4.6520000000e+00,8.7190503775e-07
4.6560000000e+00,8.6376453559e-07
4.6600000000e+00,8.5571708053e-07
4.6640000000e+00,8.4776156581e-07
4.6680000000e+00,8.3989687427e-07
4.6720000000e+00,8.3212202406e-07
4.6760000000e+00,8.2443591190e-07
4.6800000000e+00,8.1683750042e-07
4.6840000000e+00,8.0932585980e-07
4.6880000000e+00,8.0189995269e-07
4.6920000000e+00,7.9455867580e-07
4.6960000000e+00,7.8730116523e-07
4.7000000000e+00,7.8012645302e-07
4.7040000000e+00,7.7303348792e-07
4.7080000000e+00,7.6602140256e-07
4.7120000000e+00,7.5908925673e-07
4.7160000000e+00,7.5223607551e-07
4.7200000000e+00,7.4546095338e-07
4.7240000000e+00,7.3876305420e-07
4.7280000000e+00,7.3214142388e-07
4.7320000000e+00,7.2559514647e-07
4.7360000000e+00,7.1912340666e-07
4.7400000000e+00,7.1272534749e-07
4.7440000000e+00,7.0640008079e-07
4.7480000000e+00,7.0014676695e-07
4.7520000000e+00,6.9396458025e-07
4.7560000000e+00,6.8785271923e-07
4.7600000000e+00,6.8181035817e-07
4.7640000000e+00,6.7583664706e-07
4.7680000000e+00,6.6993084344e-07
4.7720000000e+00,6.6409214239e-07
4.7760000000e+00,6.5831979104e-07
4.7800000000e+00,6.5261300877e-07
4.7840000000e+00,6.4697098720e-07
4.7880000000e+00,6.4139306366e-07
4.7920000000e+00,6.3587844712e-07
4.7960000000e+00,6.3042638818e-07
4.8000000000e+00,6.2503623111e-07
4.8040000000e+00,6.1970718834e-07
4.8080000000e+00,6.1443858335e-07
4.8120000000e+00,6.0922974651e-07
4.8160000000e+00,6.0407992844e-07
4.8200000000e+00,5.9898846994e-07
4.8240000000e+00,5.9395471527e-07
4.8280000000e+00,5.8897800179e-07
4.8320000000e+00,5.8405764600e-07
4.8360000000e+00,5.7919298177e-07
4.8400000000e+00,5.7438342624e-07
4.8440000000e+00,5.6962832021e-07
4.8480000000e+00,5.6492696285e-07
4.8520000000e+00,5.6027883028e-07
4.8560000000e+00,5.5568328064e-07
4.8600000000e+00,5.5113966863e-07
4.8640000000e+00,5.4664745647e-07
4.8680000000e+00,5.4220599885e-07
4.8720000000e+00,5.3781471290e-07
4.8760000000e+00,5.3347305046e-07
4.8800000000e+00,5.2918044946e-07
4.8840000000e+00,5.2493630623e-07
4.8880000000e+00,5.2074007259e-07
4.8920000000e+00,5.1659118996e-07
4.8960000000e+00,5.1248912405e-07
4.9000000000e+00,5.0843333710e-07
4.9040000000e+00,5.0442329480e-07
4.9080000000e+00,5.0045846980e-07
4.9120000000e+00,4.9653833128e-07
4.9160000000e+00,4.9266239352e-07
4.9200000000e+00,4.8883011528e-07
4.9240000000e+00,4.8504097960e-07
4.9280000000e+00,4.8129452854e-07
4.9320000000e+00,4.7759024513e-07
4.9360000000e+00,4.7392767835e-07
4.9400000000e+00,4.7030632513e-07
4.9440000000e+00,4.6672569282e-07
4.9480000000e+00,4.6318535118e-07
4.9520000000e+00,4.5968477982e-07
4.9560000000e+00,4.5622359016e-07
4.9600000000e+00,4.5280129299e-07
4.9640000000e+00,4.4941742341e-07
4.9680000000e+00,4.4607157898e-07
4.9720000000e+00,4.4276330172e-07
4.9760000000e+00,4.3949214407e-07
4.9800000000e+00,4.3625771745e-07
4.9840000000e+00,4.3305956737e-07
4.9880000000e+00,4.2989729138e-07
4.9920000000e+00,4.2677051129e-07
4.9960000000e+00,4.2367873099e-07
5.0000000000e+00,4.2062161046e-07
5.0040000000e+00,4.1759874725e-07
5.0080000000e+00,4.1460972849e-07
5.0120000000e+00,4.1165421419e-07
5.0160000000e+00,4.0873175677e-07
5.0200000000e+00,4.0584198849e-07
5.0240000000e+00,4.0298457626e-07
5.0280000000e+00,4.0015912459e-07
5.0320000000e+00,3.9736526569e-07
5.0360000000e+00,3.9460262488e-07
5.0400000000e+00,3.9187084133e-07
5.0440000000e+00,3.8916959239e-07
5.0480000000e+00,3.8649849987e-07
5.0520000000e+00,3.8385724460e-07
5.0560000000e+00,3.8124546922e-07
5.0600000000e+00,3.7866280597e-07
5.0640000000e+00,3.7610897036e-07
5.0680000000e+00,3.7358361196e-07
5.0720000000e+00,3.7108639425e-07
5.0760000000e+00,3.6861700844e-07
5.0800000000e+00,3.6617514923e-07
5.0840000000e+00,3.6376045578e-07
5.0880000000e+00,3.6137263668e-07
5.0920000000e+00,3.5901143863e-07
5.0960000000e+00,3.5667649737e-07
5.1000000000e+00,3.5436749715e-07
5.1040000000e+00,3.5208419166e-07
5.1080000000e+00,3.4982626865e-07
5.1120000000e+00,3.4759341586e-07
5.1160000000e+00,3.4538536614e-07
5.1200000000e+00,3.4320184542e-07
5.1240000000e+00,3.4104255878e-07
5.1280000000e+00,3.3890723214e-07
5.1320000000e+00,3.3679557754e-07
5.1360000000e+00,3.3470735558e-07
5.1400000000e+00,3.3264228524e-07
5.1440000000e+00,3.3060008550e-07
5.1480000000e+00,3.2858052737e-07
5.1520000000e+00,3.2658329513e-07
5.1560000000e+00,3.2460818061e-07
5.1600000000e+00,3.2265496872e-07
5.1640000000e+00,3.2072333331e-07
5.1680000000e+00,3.1881301071e-07
5.1720000000e+00,3.1692385868e-07
5.1760000000e+00,3.1505558232e-07
5.1800000000e+00,3.1320790059e-07
5.1840000000e+00,3.1138065043e-07
5.1880000000e+00,3.0957357164e-07
5.1920000000e+00,3.0778642829e-07
5.1960000000e+00,3.0601896711e-07
5.2000000000e+00,3.0427100423e-07
5.2040000000e+00,3.0254233493e-07
5.2080000000e+00,3.0083269903e-07
5.2120000000e+00,2.9914185712e-07
5.2160000000e+00,2.9746965655e-07
5.2200000000e+00,2.9581586139e-07
5.2240000000e+00,2.9418023573e-07
5.2280000000e+00,2.9256258874e-07
5.2320000000e+00,2.9096272613e-07
5.2360000000e+00,2.8938048138e-07
5.2400000000e+00,2.8781556999e-07
5.2440000000e+00,2.8626783929e-07
5.2480000000e+00,2.8473711236e-07
5.2520000000e+00,2.8322316367e-07
5.2560000000e+00,2.8172580588e-07
5.2600000000e+00,2.8024486204e-07
5.2640000000e+00,2.7878014480e-07
5.2680000000e+00,2.7733144947e-07
5.2720000000e+00,2.7589861298e-07
5.2760000000e+00,2.7448148268e-07
5.2800000000e+00,2.7307984346e-07
5.2840000000e+00,2.7169351838e-07
5.2880000000e+00,2.7032233049e-07
5.2920000000e+00,2.6896613062e-07
5.2960000000e+00,2.6762474528e-07
5.3000000000e+00,2.6629797326e-07
5.3040000000e+00,2.6498566535e-07
5.3080000000e+00,2.6368771056e-07
5.3120000000e+00,2.6240389375e-07
5.3160000000e+00,2.6113400678e-07
5.3200000000e+00,2.5987798372e-07
5.3240000000e+00,2.5863563027e-07
5.3280000000e+00,2.5740678686e-07
5.3320000000e+00,2.5619131816e-07
5.3360000000e+00,2.5498905418e-07
5.3400000000e+00,2.5379982838e-07
5.3440000000e+00,2.5262352280e-07
5.3480000000e+00,2.5145998825e-07
5.3520000000e+00,2.5030907208e-07
5.3560000000e+00,2.4917063551e-07
5.3600000000e+00,2.4804451895e-07
5.3640000000e+00,2.4693063913e-07
5.3680000000e+00,2.4582880523e-07
5.3720000000e+00,2.4473884724e-07
5.3760000000e+00,2.4366070273e-07
5.3800000000e+00,2.4259423984e-07
5.3840000000e+00,2.4153928857e-07
5.3880000000e+00,2.4049571015e-07
5.3920000000e+00,2.3946341091e-07
5.3960000000e+00,2.3844225552e-07
5.4000000000e+00,2.3743208441e-07
5.4040000000e+00,2.3643279001e-07
5.4080000000e+00,2.3544428907e-07
5.4120000000e+00,2.3446642197e-07
5.4160000000e+00,2.3349906036e-07
5.4200000000e+00,2.3254212098e-07
5.4240000000e+00,2.3159544768e-07
5.4280000000e+00,2.3065896068e-07
5.4320000000e+00,2.2973252467e-07
5.4360000000e+00,2.2881600434e-07
5.4400000000e+00,2.2790935458e-07
5.4440000000e+00,2.2701240193e-07
5.4480000000e+00,2.2612502842e-07
5.4520000000e+00,2.2524717161e-07
5.4560000000e+00,2.2437872740e-07
5.4600000000e+00,2.2351956397e-07
5.4640000000e+00,2.2266957722e-07
5.4680000000e+00,2.2182865267e-07
5.4720000000e+00,2.2099672092e-07
5.4760000000e+00,2.2017368137e-07
5.4800000000e+00,2.1935937095e-07
5.4840000000e+00,2.1855376883e-07
5.4880000000e+00,2.1775675360e-07
5.4920000000e+00,2.1696818300e-07
5.4960000000e+00,2.1618803622e-07
5.5000000000e+00,2.1541615713e-07
5.5040000000e+00,2.1465249023e-07
5.5080000000e+00,2.1389695917e-07
5.5120000000e+00,2.1314937662e-07
5.5160000000e+00,2.1240975298e-07
5.5200000000e+00,2.1167800152e-07
5.5240000000e+00,2.1095394528e-07
5.5280000000e+00,2.1023757735e-07
5.5320000000e+00,2.0952879709e-07
5.5360000000e+00,2.0882746227e-07
5.5400000000e+00,2.0813355900e-07
5.5440000000e+00,2.0744699361e-07
5.5480000000e+00,2.0676766202e-07
5.5520000000e+00,2.0609549137e-07
5.5560000000e+00,2.0543040186e-07
5.5600000000e+00,2.0477229634e-07
5.5640000000e+00,2.0412111931e-07
5.5680000000e+00,2.0347678403e-07
5.5720000000e+00,2.0283921418e-07
5.5760000000e+00,2.0220837504e-07
5.5800000000e+00,2.0158413133e-07
5.5840000000e+00,2.0096639283e-07
5.5880000000e+00,2.0035516995e-07
5.5920000000e+00,1.9975032045e-07
5.5960000000e+00,1.9915179575e-07
5.6000000000e+00,1.9855955422e-07
5.6040000000e+00,1.9797346401e-07
5.6080000000e+00,1.9739349738e-07
5.6120000000e+00,1.9681959187e-07
5.6160000000e+00,1.9625165729e-07
5.6200000000e+00,1.9568963117e-07
5.6240000000e+00,1.9513346494e-07
5.6280000000e+00,1.9458308229e-07
5.6320000000e+00,1.9403840687e-07
5.6360000000e+00,1.9349936931e-07
5.6400000000e+00,1.9296595224e-07
5.6440000000e+00,1.9243805507e-07
5.6480000000e+00,1.9191559453e-07
5.6520000000e+00,1.9139857407e-07
5.6560000000e+00,1.9088688963e-07
5.6600000000e+00,1.9038047180e-07
5.6640000000e+00,1.8987932060e-07
5.6680000000e+00,1.8938330765e-07
5.6720000000e+00,1.8889241213e-07
5.6760000000e+00,1.8840656466e-07
5.6800000000e+00,1.8792570278e-07
5.6840000000e+00,1.8744982649e-07
5.6880000000e+00,1.8697881438e-07
5.6920000000e+00,1.8651261785e-07
5.6960000000e+00,1.8605118834e-07
5.7000000000e+00,1.8559452239e-07
5.7040000000e+00,1.8514252284e-07
5.7080000000e+00,1.8469512031e-07
5.7120000000e+00,1.8425231132e-07
5.7160000000e+00,1.8381402303e-07
5.7200000000e+00,1.8338019644e-07
5.7240000000e+00,1.8295077953e-07
5.7280000000e+00,1.8252573064e-07
5.7320000000e+00,1.8210502203e-07
5.7360000000e+00,1.8168857738e-07
5.7400000000e+00,1.8127634810e-07
5.7440000000e+00,1.8086832726e-07
5.7480000000e+00,1.8046440037e-07
5.7520000000e+00,1.8006458477e-07
5.7560000000e+00,1.7966883190e-07
5.7600000000e+00,1.7927702378e-07
5.7640000000e+00,1.7888918818e-07
5.7680000000e+00,1.7850528000e-07
5.7720000000e+00,1.7812522984e-07
5.7760000000e+00,1.7774899261e-07
5.7800000000e+00,1.7737654748e-07
5.7840000000e+00,1.7700783894e-07
5.7880000000e+00,1.7664281149e-07
5.7920000000e+00,1.7628145471e-07
5.7960000000e+00,1.7592372351e-07
5.8000000000e+00,1.7556956930e-07
5.8040000000e+00,1.7521891924e-07
5.8080000000e+00,1.7487177678e-07
5.8120000000e+00,1.7452813847e-07
5.8160000000e+00,1.7418787593e-07
5.8200000000e+00,1.7385100304e-07
5.8240000000e+00,1.7351746776e-07
5.8280000000e+00,1.7318724232e-07
5.8320000000e+00,1.7286033716e-07
5.8360000000e+00,1.7253663429e-07
5.8400000000e+00,1.7221611984e-07
5.8440000000e+00,1.7189875912e-07
5.8480000000e+00,1.7158454171e-07
5.8520000000e+00,1.7127344334e-07
5.8560000000e+00,1.7096539462e-07
5.8600000000e+00,1.7066037125e-07
5.8640000000e+00,1.7035833508e-07
5.8680000000e+00,1.7005926528e-07
5.8720000000e+00,1.6976313064e-07
5.8760000000e+00,1.6946988604e-07
5.8800000000e+00,1.6917951068e-07
5.8840000000e+00,1.6889197332e-07
5.8880000000e+00,1.6860723234e-07
5.8920000000e+00,1.6832524610e-07
5.8960000000e+00,1.6804601460e-07
5.9000000000e+00,1.6776952744e-07
5.9040000000e+00,1.6749569787e-07
5.9080000000e+00,1.6722448426e-07
5.9120000000e+00,1.6695592131e-07
5.9160000000e+00,1.6668997779e-07
5.9200000000e+00,1.6642658085e-07
5.9240000000e+00,1.6616572354e-07
5.9280000000e+00,1.6590736424e-07
5.9320000000e+00,1.6565148558e-07
5.9360000000e+00,1.6539807371e-07
5.9400000000e+00,1.6514706269e-07
5.9440000000e+00,1.6489848723e-07
5.9480000000e+00,1.6465230915e-07
5.9520000000e+00,1.6440844866e-07
5.9560000000e+00,1.6416690229e-07
5.9600000000e+00,1.6392765270e-07
5.9640000000e+00,1.6369068601e-07
5.9680000000e+00,1.6345598486e-07
5.9720000000e+00,1.6322348334e-07
5.9760000000e+00,1.6299317798e-07
5.9800000000e+00,1.6276507225e-07
5.9840000000e+00,1.6253911411e-07
5.9880000000e+00,1.6231527233e-07
5.9920000000e+00,1.6209354345e-07
5.9960000000e+00,1.6187389276e-07
6.0000000000e+00,1.6165526517e-07
